id;vendas_id;produto_id;item_quantidade;valor_unitario;valor_bruto
27782;2237;60;5;187;935
28270;2262;64;1;96;96
46901;878;10;1;182;182
48404;402;6;1;84;84
50490;3220;22;1;82;82
1174;117;2;1;139;139
5519;685;88;2;115;230
24739;2065;60;1;187;187
315;34;11;1;144;144
6524;864;49;1;153;153
21895;1840;62;1;96;96
39655;2844;71;1;150;150
44056;787;85;1;136;136
52019;3375;50;1;490;490
5908;738;72;1;150;150
27827;2241;77;1;156;156
52571;3067;5;2;84;168
16406;1496;27;1;116;116
30076;2371;49;1;153;153
33795;2539;79;2;167;334
43942;766;41;1;290;290
52078;3378;22;1;82;82
54140;3325;63;1;96;96
8999;1081;64;1;96;96
16817;1519;30;1;144;144
22820;1907;60;3;187;561
26542;2162;26;1;106;106
29476;2328;89;1;115;115
34739;2589;90;3;75;225
38742;2782;49;1;153;153
51855;3385;55;1;178;178
13195;1331;54;1;178;178
17399;1554;17;1;146;146
21866;1838;51;1;490;490
35947;2637;30;1;144;144
39396;2822;88;1;115;115
39778;2854;46;1;153;153
50424;3215;42;1;112;112
21677;1817;24;2;106;212
30638;2397;26;1;106;106
42341;2938;35;1;162;162
52157;3395;31;1;144;144
53777;3302;25;1;106;106
19171;1654;27;1;116;116
25218;2086;81;1;167;167
31678;2437;25;1;106;106
43255;649;62;1;96;96
26756;2171;86;1;115;115
29028;2302;63;2;96;192
30962;2409;62;1;96;96
48134;435;15;1;167;167
49205;3179;21;3;82;246
5471;674;36;1;162;162
5771;720;56;1;178;178
6406;833;88;1;115;115
37032;2687;27;1;116;116
3050;394;51;1;490;490
3897;474;29;1;116;116
15435;1447;56;3;178;534
40128;2889;59;1;187;187
34107;2551;10;1;182;182
41989;2929;87;3;115;345
45670;3006;58;1;187;187
54609;3427;12;1;144;144
886;94;3;1;139;139
3356;428;8;1;182;182
6288;816;91;21;75;1575
23769;1996;92;3;75;225
41028;1140;88;1;115;115
18973;1638;83;1;136;136
21717;1819;19;1;146;146
29734;2344;48;1;153;153
49962;3171;5;1;84;84
52016;3375;89;1;115;115
22928;1915;45;1;112;112
34672;2586;2;1;139;139
35214;2608;36;1;162;162
37593;2716;7;2;84;168
30;4;49;1;153;153
28313;2263;23;1;82;82
32434;2473;85;1;136;136
33254;2509;17;2;146;292
36721;2675;80;1;167;167
50348;3211;30;1;144;144
51833;3415;18;1;146;146
6646;887;28;1;116;116
13366;1338;88;2;115;230
34326;2558;32;1;144;144
42672;2954;16;1;167;167
7007;925;76;1;156;156
13313;1336;52;2;490;980
13852;1364;83;1;136;136
33143;2506;49;1;153;153
36113;2655;11;1;144;144
47232;208;80;1;167;167
501;56;75;2;156;312
34307;2558;75;1;156;156
18585;1615;74;1;156;156
40551;2922;59;1;187;187
46730;3034;46;1;153;153
2025;210;15;1;167;167
21303;1793;29;1;116;116
21582;1807;5;1;84;84
29247;2312;5;1;84;84
30096;2368;46;1;153;153
32876;2494;50;1;490;490
52074;3394;91;3;75;225
7075;932;71;1;150;150
30377;2383;45;1;112;112
31332;2419;91;3;75;225
35223;2609;25;1;106;106
38271;2742;17;1;146;146
47332;225;77;1;156;156
50371;3207;84;1;136;136
51594;3357;86;1;115;115
6470;844;24;1;106;106
8446;1060;52;1;490;490
25426;2096;82;1;136;136
37177;2692;11;1;144;144
20329;1736;34;1;162;162
36435;2667;88;1;115;115
12534;1300;55;1;178;178
14360;1385;15;2;167;334
27543;2221;22;1;82;82
30492;2388;12;1;144;144
54179;3324;51;1;490;490
2115;237;72;1;150;150
16186;1488;61;1;187;187
24232;2024;82;1;136;136
25020;2076;9;1;182;182
327;35;37;1;162;162
6575;857;91;3;75;225
6833;907;88;1;115;115
36880;2682;58;1;187;187
37265;2702;9;2;182;364
43346;659;91;9;75;675
47071;271;8;1;182;182
54465;3424;76;2;156;312
14039;1375;88;2;115;230
51657;3364;84;1;136;136
10085;1147;31;1;144;144
30467;2387;40;1;290;290
33876;2541;4;1;84;84
37502;2712;15;1;167;167
39917;2895;65;1;96;96
8707;1069;3;1;139;139
16420;1503;34;1;162;162
16951;1529;61;1;187;187
17295;1545;24;1;106;106
24380;2033;78;1;167;167
33721;2535;91;6;75;450
36619;2672;34;1;162;162
43084;622;91;3;75;225
2150;230;44;2;112;224
17484;1552;90;3;75;225
40624;2925;50;1;490;490
51784;3411;73;1;150;150
4612;541;44;2;112;224
32058;2447;81;3;167;501
47388;233;23;1;82;82
49481;3141;6;1;84;84
2748;348;64;1;96;96
17402;1551;76;1;156;156
28408;2271;9;1;182;182
28890;2296;59;2;187;374
48314;393;51;1;490;490
8392;1055;64;1;96;96
32867;2494;77;2;156;312
44543;877;56;1;178;178
17493;1558;50;1;490;490
18491;1612;73;1;150;150
29022;2302;71;3;150;450
30182;2376;44;1;112;112
33908;2545;5;2;84;168
45095;3042;37;1;162;162
47287;211;56;1;178;178
7146;944;30;3;144;432
11469;1254;65;2;96;192
8121;1032;42;1;112;112
43405;673;14;1;167;167
3512;444;18;2;146;292
24919;2071;37;1;162;162
36174;2658;92;3;75;225
45252;3050;72;2;150;300
31701;2439;89;1;115;115
39992;2872;15;1;167;167
45286;3053;40;1;290;290
12387;1294;2;2;139;278
21374;1797;78;1;167;167
23014;1919;1;1;139;139
24512;2048;19;1;146;146
36629;2673;18;1;146;146
37112;2693;91;3;75;225
39946;2894;1;1;139;139
47096;277;40;1;290;290
9568;1112;15;1;167;167
12452;1296;93;3;75;225
18937;1639;4;1;84;84
37378;2706;69;1;106;106
42961;602;18;1;146;146
48998;3121;91;3;75;225
871;90;74;1;156;156
4167;494;76;1;156;156
29962;2362;3;1;139;139
32530;2481;75;2;156;312
37483;2714;15;1;167;167
37501;2712;18;1;146;146
14375;1392;82;4;136;544
16154;1483;64;1;96;96
23777;1996;61;1;187;187
30908;2404;15;1;167;167
35242;2609;44;1;112;112
51513;3353;63;1;96;96
1937;204;9;1;182;182
19228;1657;3;1;139;139
20770;1757;39;1;290;290
48584;3099;3;2;139;278
3241;415;19;1;146;146
22093;1854;32;1;144;144
27259;2194;54;1;178;178
38701;2773;84;1;136;136
51181;3254;52;2;490;980
9330;1099;2;2;139;278
17710;1570;79;1;167;167
30016;2363;75;1;156;156
31741;2436;73;1;150;150
28148;2259;91;9;75;675
11212;1237;81;1;167;167
24467;2037;72;1;150;150
26240;2144;45;1;112;112
27106;2188;91;9;75;675
29661;2340;37;1;162;162
33114;2502;48;1;153;153
35694;2627;54;1;178;178
3126;400;79;1;167;167
16916;1522;1;1;139;139
48511;3095;54;3;178;534
2526;311;37;1;162;162
4160;494;90;3;75;225
24324;2030;8;1;182;182
36480;2668;3;1;139;139
9635;1121;90;9;75;675
11085;1235;24;1;106;106
21859;1838;71;1;150;150
37596;2716;32;1;144;144
52071;3394;60;3;187;561
8659;1070;89;1;115;115
9209;1093;83;1;136;136
27255;2194;9;1;182;182
30148;2372;58;1;187;187
35110;2604;82;1;136;136
46761;3036;81;1;167;167
51990;3376;89;1;115;115
7944;1015;91;3;75;225
37059;2688;22;1;82;82
42480;2945;6;1;84;84
5577;697;36;1;162;162
10759;1218;74;1;156;156
13573;1348;62;2;96;192
27302;2198;49;1;153;153
46735;3036;24;1;106;106
3728;463;11;1;144;144
17713;1569;93;3;75;225
21583;1809;6;1;84;84
25570;2108;48;1;153;153
38163;2738;84;1;136;136
24813;2069;87;2;115;230
28017;2248;24;1;106;106
32492;2479;18;2;146;292
1849;191;64;1;96;96
2709;341;25;1;106;106
15601;1452;12;2;144;288
21581;1807;9;1;182;182
24968;2073;45;1;112;112
37879;2729;70;1;150;150
41951;2927;29;1;116;116
1948;200;84;1;136;136
10313;1176;88;5;115;575
13398;1341;6;1;84;84
17844;1574;88;1;115;115
41012;1136;88;1;115;115
12664;1305;80;1;167;167
29880;2359;75;1;156;156
38275;2743;85;1;136;136
38371;2749;89;1;115;115
39041;2791;75;1;156;156
43086;622;64;1;96;96
1816;190;91;9;75;675
3822;468;37;1;162;162
33712;2535;60;3;187;561
46204;3002;11;1;144;144
3799;464;44;1;112;112
17380;1547;27;1;116;116
32456;2473;3;1;139;139
38175;2739;84;1;136;136
48737;3115;21;3;82;246
19836;1698;6;1;84;84
40366;2910;18;1;146;146
45764;2973;68;1;106;106
2338;287;18;1;146;146
11949;1271;56;1;178;178
15610;1452;41;1;290;290
23452;1955;1;1;139;139
38493;2756;57;1;178;178
41586;1189;3;2;139;278
11549;1255;40;1;290;290
14624;1405;87;1;115;115
17286;1545;7;1;84;84
48811;3111;19;2;146;292
53413;3310;19;1;146;146
8489;1056;12;1;144;144
40121;2885;64;1;96;96
3613;452;33;1;144;144
4437;523;75;2;156;312
7187;945;73;1;150;150
15479;1446;9;1;182;182
17083;1539;56;1;178;178
17284;1545;81;1;167;167
36341;2662;12;1;144;144
48149;365;79;1;167;167
51041;3252;74;1;156;156
8101;1029;3;1;139;139
16839;1521;40;1;290;290
18319;1604;87;1;115;115
46943;880;32;1;144;144
5302;644;18;1;146;146
39458;2834;42;1;112;112
39818;2856;52;2;490;980
43579;716;31;1;144;144
25472;2099;86;1;115;115
33180;2510;3;1;139;139
35238;2609;38;2;290;580
477;58;19;1;146;146
2123;234;12;1;144;144
14722;1410;30;3;144;432
14974;1424;27;1;116;116
29109;2306;45;1;112;112
42641;2949;75;1;156;156
43811;748;17;1;146;146
47151;207;85;1;136;136
13781;1359;39;1;290;290
32304;2464;4;1;84;84
5770;720;75;1;156;156
13312;1336;93;3;75;225
22259;1868;91;9;75;675
48178;359;74;1;156;156
7831;1005;82;1;136;136
38798;2816;65;2;96;192
41713;1195;27;1;116;116
45284;3053;30;1;144;144
863;90;52;1;490;490
4535;539;83;1;136;136
27219;2195;78;1;167;167
33303;2514;56;1;178;178
38899;2783;55;1;178;178
2720;341;44;2;112;224
21851;1834;44;1;112;112
23634;1987;59;1;187;187
31391;2423;30;1;144;144
42864;581;4;1;84;84
43978;769;62;1;96;96
50340;3210;85;1;136;136
5347;646;75;3;156;468
22594;1892;53;2;490;980
31781;2440;74;1;156;156
40601;2924;37;1;162;162
815;89;2;1;139;139
3797;464;65;1;96;96
8951;1082;19;1;146;146
10804;1225;41;1;290;290
38995;2794;21;1;82;82
48393;401;69;1;106;106
48991;3120;40;2;290;580
50049;3178;5;2;84;168
4441;523;79;1;167;167
13903;1366;61;1;187;187
27848;2242;31;1;144;144
28147;2259;60;2;187;374
30017;2363;62;1;96;96
34815;2598;3;1;139;139
38709;2774;39;1;290;290
47696;302;91;6;75;450
6219;814;71;1;150;150
15966;1475;16;1;167;167
30312;2382;9;1;182;182
31183;2416;82;4;136;544
32472;2477;31;1;144;144
38240;2741;68;1;106;106
42404;2941;3;1;139;139
50786;3227;34;1;162;162
5637;694;23;1;82;82
20487;1742;15;1;167;167
22835;1914;9;1;182;182
23392;1953;49;1;153;153
24011;2009;31;3;144;432
30485;2388;41;1;290;290
2427;301;81;2;167;334
8138;1031;42;1;112;112
14420;1395;24;2;106;212
50358;3211;79;1;167;167
5460;663;61;1;187;187
13861;1364;36;3;162;486
23200;1937;82;1;136;136
24642;2054;34;1;162;162
26251;2143;71;1;150;150
51268;3257;15;1;167;167
22156;1857;58;1;187;187
28336;2265;40;1;290;290
29039;2302;65;1;96;96
31061;2413;58;1;187;187
43966;770;91;9;75;675
51297;3268;82;1;136;136
53870;3313;28;1;116;116
279;31;24;2;106;212
1899;202;68;1;106;106
34485;2568;57;1;178;178
48165;359;12;1;144;144
49839;3168;45;1;112;112
1864;192;29;1;116;116
20511;1745;25;5;106;530
23665;1991;44;1;112;112
31724;2439;14;1;167;167
36767;2676;6;1;84;84
44044;783;9;1;182;182
48257;373;20;1;82;82
6555;858;91;3;75;225
11524;1255;73;3;150;450
23775;1996;71;2;150;300
29435;2325;58;2;187;374
43001;592;74;1;156;156
13249;1335;84;1;136;136
19727;1687;92;3;75;225
28233;2261;60;3;187;561
46085;3000;86;1;115;115
712;72;36;1;162;162
3708;459;91;6;75;450
11560;1255;51;1;490;490
23908;2002;88;1;115;115
39052;2792;55;2;178;356
11667;1259;65;2;96;192
28983;2301;25;1;106;106
32075;2447;32;1;144;144
34503;2569;29;1;116;116
42984;599;73;2;150;300
44826;915;24;1;106;106
15632;1452;31;1;144;144
26515;2159;54;1;178;178
38542;2762;77;3;156;468
49004;3124;40;2;290;580
27340;2199;49;1;153;153
2757;346;71;1;150;150
2885;366;79;1;167;167
26528;2160;88;1;115;115
30755;2401;46;2;153;306
38255;2742;89;1;115;115
13968;1371;79;1;167;167
33555;2528;91;24;75;1800
33801;2539;9;1;182;182
36118;2657;12;1;144;144
44732;966;24;3;106;318
46569;3030;76;1;156;156
19087;1646;60;1;187;187
26559;2161;75;1;156;156
29004;2299;91;6;75;450
54673;3423;25;1;106;106
3074;392;86;1;115;115
16028;1473;19;2;146;292
28990;2298;11;1;144;144
34536;2571;58;1;187;187
47626;289;53;1;490;490
48571;3098;20;1;82;82
5998;759;16;3;167;501
6103;779;9;1;182;182
11188;1237;62;1;96;96
23224;1939;7;1;84;84
41044;1140;10;1;182;182
5061;598;75;3;156;468
6692;899;71;1;150;150
45873;2982;56;1;178;178
48350;391;23;1;82;82
49426;3146;35;1;162;162
47824;329;27;1;116;116
49208;3179;18;2;146;292
49259;3181;15;1;167;167
1693;168;69;1;106;106
10875;1228;7;2;84;168
19899;1702;82;1;136;136
26752;2171;80;2;167;334
28193;2258;82;2;136;272
29890;2359;62;2;96;192
48138;435;79;1;167;167
32358;2470;9;1;182;182
43801;743;54;2;178;356
44189;809;44;1;112;112
51952;3380;19;1;146;146
14785;1416;12;1;144;144
23028;1925;75;2;156;312
33616;2528;77;1;156;156
9594;1118;38;1;290;290
10213;1164;26;1;106;106
17956;1583;20;1;82;82
22975;1921;31;1;144;144
24542;2046;18;1;146;146
39189;2804;64;1;96;96
47083;277;79;2;167;334
12561;1301;30;1;144;144
16022;1473;16;1;167;167
20369;1733;55;1;178;178
22591;1892;62;2;96;192
27946;2247;15;1;167;167
34687;2587;74;1;156;156
48814;3111;36;1;162;162
2484;306;25;2;106;212
12579;1303;69;2;106;212
29306;2316;15;1;167;167
30476;2389;71;1;150;150
48488;3095;9;1;182;182
48639;3100;53;1;490;490
52285;3406;9;1;182;182
53389;3346;44;1;112;112
1820;190;43;1;112;112
4190;500;24;1;106;106
9910;1142;10;1;182;182
47691;302;81;2;167;334
6510;868;32;1;144;144
7596;986;92;3;75;225
18941;1639;26;1;106;106
21269;1792;65;1;96;96
33784;2538;22;1;82;82
40544;2920;39;1;290;290
41841;1217;14;1;167;167
54;6;17;1;146;146
3930;473;88;2;115;230
9023;1083;33;1;144;144
11331;1249;72;1;150;150
14572;1400;70;1;150;150
16137;1483;91;6;75;450
28627;2281;34;1;162;162
39243;2806;87;1;115;115
47509;259;63;1;96;96
11468;1251;86;1;115;115
17343;1548;75;1;156;156
22170;1867;35;1;162;162
33160;2507;60;2;187;374
52047;3383;70;1;150;150
5002;595;68;1;106;106
23909;2002;85;1;136;136
25988;2133;18;3;146;438
27154;2189;30;1;144;144
1749;181;21;1;82;82
4590;546;11;1;144;144
14545;1403;48;1;153;153
27173;2187;82;2;136;272
1786;180;19;1;146;146
26887;2175;19;1;146;146
40633;2925;91;6;75;450
43965;770;62;1;96;96
651;71;36;3;162;486
5695;705;72;1;150;150
7450;977;49;1;153;153
8268;1050;71;1;150;150
12312;1293;87;1;115;115
15177;1433;50;3;490;1470
17037;1540;14;1;167;167
17738;1568;9;1;182;182
19504;1672;36;1;162;162
34565;2575;71;1;150;150
41900;1219;92;3;75;225
51450;3347;58;1;187;187
13066;1327;23;1;82;82
26917;2181;46;3;153;459
32633;2487;44;1;112;112
104;8;55;1;178;178
8908;1079;62;1;96;96
12180;1287;22;1;82;82
13865;1364;8;2;182;364
5666;718;15;1;167;167
15728;1461;21;1;82;82
32435;2473;55;1;178;178
40751;1116;15;1;167;167
45531;2969;92;6;75;450
14432;1395;29;1;116;116
14440;1395;91;6;75;450
17272;1545;70;1;150;150
25717;2117;6;1;84;84
26373;2154;5;2;84;168
28052;2251;57;2;178;356
30727;2399;88;1;115;115
42431;2941;55;2;178;356
2993;374;20;1;82;82
4574;543;37;1;162;162
16343;1498;5;1;84;84
31431;2423;40;1;290;290
31930;2445;20;1;82;82
37846;2726;35;1;162;162
50406;3207;13;1;144;144
41954;2927;91;3;75;225
49140;3133;87;1;115;115
6848;906;49;1;153;153
19388;1668;11;1;144;144
20029;1711;21;1;82;82
29000;2299;81;1;167;167
31109;2414;58;1;187;187
34357;2562;82;2;136;272
52586;3067;73;1;150;150
6538;851;39;1;290;290
29577;2336;40;3;290;870
42667;2954;36;2;162;324
10866;1228;75;1;156;156
29801;2352;56;1;178;178
32697;2488;27;1;116;116
38290;2744;73;2;150;300
12541;1301;40;1;290;290
19520;1676;25;1;106;106
23229;1939;24;1;106;106
35082;2605;91;6;75;450
6689;899;92;3;75;225
22430;1881;91;6;75;450
32186;2453;39;1;290;290
35019;2602;20;2;82;164
39073;2793;27;1;116;116
5107;617;50;1;490;490
10319;1176;3;1;139;139
41363;1166;65;1;96;96
16855;1527;41;1;290;290
25919;2131;59;2;187;374
34525;2569;24;2;106;212
4768;562;17;1;146;146
17596;1564;12;2;144;288
25871;2123;84;1;136;136
45529;2969;71;1;150;150
46482;3024;88;1;115;115
54072;3323;91;3;75;225
2415;298;89;1;115;115
32432;2473;88;2;115;230
52165;3395;23;1;82;82
53561;3312;16;1;167;167
54260;3329;32;1;144;144
43478;679;56;1;178;178
47108;277;30;1;144;144
1077;107;7;1;84;84
1311;129;16;2;167;334
13838;1365;71;2;150;300
22342;1879;91;12;75;900
31794;2440;6;1;84;84
34963;2601;18;2;146;292
45569;3003;91;6;75;450
52329;3405;9;1;182;182
4368;518;40;1;290;290
33179;2510;10;2;182;364
50919;3232;91;6;75;450
6263;810;44;1;112;112
6354;830;87;1;115;115
19960;1703;43;1;112;112
24330;2029;40;1;290;290
45315;3055;92;3;75;225
46285;3005;16;1;167;167
50456;3215;92;3;75;225
16939;1528;44;1;112;112
21873;1838;25;1;106;106
26220;2146;22;1;82;82
49796;3164;65;1;96;96
19112;1656;32;2;144;288
2298;278;40;1;290;290
2300;278;79;1;167;167
28182;2258;40;1;290;290
54070;3323;77;1;156;156
15704;1458;78;1;167;167
29769;2351;34;1;162;162
51089;3251;56;2;178;356
4221;498;1;1;139;139
5794;721;88;2;115;230
25745;2116;34;1;162;162
40141;2899;45;2;112;224
48691;3102;40;2;290;580
54585;3429;56;1;178;178
99;8;42;1;112;112
597;67;7;1;84;84
4253;507;28;1;116;116
8035;1026;81;1;167;167
10526;1194;55;1;178;178
50421;3212;91;3;75;225
7927;1016;17;1;146;146
23602;1984;45;1;112;112
42528;2943;42;1;112;112
8043;1026;24;1;106;106
9683;1125;40;1;290;290
10943;1230;63;1;96;96
11441;1250;14;1;167;167
26435;2157;18;2;146;292
33155;2507;91;12;75;900
33156;2507;29;1;116;116
33685;2532;1;1;139;139
39649;2844;51;2;490;980
45948;2985;43;1;112;112
7511;980;91;21;75;1575
16217;1486;55;1;178;178
19246;1659;69;1;106;106
22535;1890;57;2;178;356
38608;2770;58;1;187;187
42185;2959;18;2;146;292
823;91;19;1;146;146
4320;512;91;3;75;225
26769;2171;59;1;187;187
27179;2187;5;1;84;84
46301;3014;91;3;75;225
49758;3162;49;2;153;306
54241;3329;75;4;156;624
3518;444;35;1;162;162
12954;1318;4;1;84;84
52321;3404;3;1;139;139
54549;3428;15;4;167;668
1839;190;24;1;106;106
20705;1756;5;2;84;168
32114;2450;8;1;182;182
11472;1254;44;1;112;112
22416;1882;60;1;187;187
43087;622;69;1;106;106
46279;3005;12;2;144;288
50530;3218;54;1;178;178
4282;505;63;2;96;192
15608;1452;83;1;136;136
41826;1215;91;6;75;450
54158;3324;73;1;150;150
17905;1578;61;1;187;187
22551;1891;88;3;115;345
23106;1928;72;1;150;150
33615;2528;56;1;178;178
34556;2572;58;1;187;187
799;81;91;3;75;225
11673;1259;71;1;150;150
19964;1703;91;3;75;225
41747;1205;84;1;136;136
42948;593;20;1;82;82
45325;3055;44;1;112;112
46744;3036;91;12;75;900
52445;3063;21;1;82;82
30702;2398;49;2;153;306
30982;2406;50;1;490;490
34758;2592;9;1;182;182
36044;2646;75;1;156;156
36377;2663;26;1;106;106
49524;3138;30;1;144;144
2539;311;13;1;144;144
27204;2195;26;1;106;106
8176;1037;73;1;150;150
11709;1264;49;3;153;459
53024;3091;20;1;82;82
54650;3423;44;3;112;336
1202;123;6;1;84;84
19631;1683;91;6;75;450
27952;2247;82;1;136;136
28883;2294;39;1;290;290
33929;2545;11;1;144;144
35081;2605;60;1;187;187
44859;920;85;1;136;136
45143;3048;5;1;84;84
6472;844;91;3;75;225
28734;2287;36;2;162;324
40005;2875;74;1;156;156
52275;3399;36;1;162;162
2585;326;72;1;150;150
28076;2251;44;1;112;112
44714;966;56;1;178;178
2404;298;39;1;290;290
5009;595;20;1;82;82
7076;932;61;1;187;187
31004;2412;71;2;150;300
39690;2847;12;1;144;144
1521;156;85;2;136;272
48301;393;73;1;150;150
53836;3303;73;1;150;150
1716;171;40;3;290;870
15484;1449;3;1;139;139
29274;2313;91;6;75;450
29522;2329;6;2;84;168
46625;3026;10;1;182;182
16474;1500;30;1;144;144
27407;2211;3;1;139;139
28998;2300;40;1;290;290
35566;2623;18;1;146;146
37487;2714;57;1;178;178
43979;769;75;1;156;156
794;83;83;1;136;136
26755;2171;41;2;290;580
30563;2392;56;3;178;534
32299;2463;36;1;162;162
36081;2655;5;2;84;168
36162;2657;41;1;290;290
4641;550;3;1;139;139
17245;1546;44;4;112;448
53928;3315;9;4;182;728
6471;844;77;1;156;156
15794;1464;5;3;84;252
25159;2083;24;1;106;106
35125;2604;18;1;146;146
51230;3258;81;1;167;167
52288;3406;32;1;144;144
44576;894;30;4;144;576
5483;671;3;2;139;278
10582;1201;51;1;490;490
14838;1419;4;3;84;252
26112;2137;91;12;75;900
33029;2499;41;2;290;580
45530;2969;63;1;96;96
4174;497;40;1;290;290
6049;767;31;1;144;144
6570;857;43;1;112;112
15056;1429;39;1;290;290
26062;2135;18;1;146;146
31372;2422;10;1;182;182
31761;2436;30;2;144;288
2678;334;18;1;146;146
2788;353;44;1;112;112
28591;2279;65;1;96;96
6547;863;38;1;290;290
13700;1357;18;1;146;146
51437;3347;75;1;156;156
895;93;49;2;153;306
6918;921;71;3;150;450
7980;1019;73;1;150;150
11218;1237;32;1;144;144
21253;1790;56;1;178;178
47519;255;79;2;167;334
8304;1043;92;3;75;225
29703;2341;78;1;167;167
54017;3320;49;3;153;459
54116;3325;25;1;106;106
2160;230;65;1;96;96
10687;1210;13;2;144;288
23453;1955;10;1;182;182
4699;558;12;1;144;144
16929;1522;36;1;162;162
42976;599;40;1;290;290
46088;3000;19;1;146;146
15585;1452;8;1;182;182
21276;1792;40;1;290;290
3529;445;82;1;136;136
15979;1470;77;1;156;156
35152;2607;1;1;139;139
48445;417;68;1;106;106
14255;1383;41;1;290;290
26916;2179;48;1;153;153
42154;2962;40;1;290;290
43332;657;30;2;144;288
46373;3022;56;2;178;356
48961;3120;30;5;144;720
3730;463;5;1;84;84
15567;1450;55;1;178;178
17270;1545;91;6;75;450
33678;2530;60;1;187;187
37008;2686;68;1;106;106
51253;3265;14;1;167;167
2521;316;34;1;162;162
17289;1545;13;1;144;144
30947;2409;15;1;167;167
33002;2498;57;3;178;534
40925;1138;91;6;75;450
50325;3210;55;1;178;178
51480;3350;27;1;116;116
4669;551;73;1;150;150
15592;1452;6;1;84;84
19916;1699;90;3;75;225
22020;1849;56;3;178;534
28248;2261;7;1;84;84
36195;2658;44;1;112;112
48890;3114;75;2;156;312
752;79;50;1;490;490
9749;1130;79;1;167;167
35804;2633;5;2;84;168
38675;2776;3;2;139;278
5561;699;73;1;150;150
10029;1149;52;2;490;980
11974;1272;6;1;84;84
20566;1743;29;1;116;116
23208;1937;11;1;144;144
34100;2551;8;1;182;182
38624;2769;33;1;144;144
43489;700;70;1;150;150
53083;3093;56;1;178;178
4453;529;22;1;82;82
15894;1468;82;1;136;136
34826;2597;49;1;153;153
50352;3211;11;1;144;144
10610;1202;75;1;156;156
24590;2052;36;1;162;162
26885;2175;20;1;82;82
1559;161;4;1;84;84
4924;570;70;1;150;150
8835;1073;50;2;490;980
16666;1508;86;1;115;115
17256;1546;85;1;136;136
19432;1670;75;1;156;156
20363;1733;88;1;115;115
27478;2217;83;1;136;136
31533;2430;4;1;84;84
35044;2603;11;1;144;144
42914;589;91;6;75;450
45830;2979;42;1;112;112
21562;1807;53;1;490;490
42238;2960;15;2;167;334
50528;3218;62;1;96;96
53512;3308;23;1;82;82
2304;270;2;2;139;278
24875;2071;13;1;144;144
5222;628;36;1;162;162
12941;1318;34;1;162;162
16096;1480;78;2;167;334
20386;1733;25;1;106;106
53248;3342;91;24;75;1800
592;67;62;1;96;96
15533;1450;10;1;182;182
25905;2131;6;2;84;168
30187;2376;51;2;490;980
47112;277;82;1;136;136
2257;253;88;1;115;115
12279;1290;14;2;167;334
16755;1511;91;3;75;225
19512;1673;21;1;82;82
29003;2299;60;1;187;187
38425;2750;4;1;84;84
44458;860;55;1;178;178
46930;880;53;1;490;490
701;72;12;1;144;144
977;95;25;1;106;106
22298;1878;79;1;167;167
39173;2804;24;1;106;106
49058;3126;44;1;112;112
3734;463;30;1;144;144
9914;1146;56;2;178;356
